generation,best,avg,worst,std
1,2.78329e+06,3398373.841,4645220.200,448606.739
2,2430786.675,2843646.627,3623599.588,210134.967
3,2252791.225,2603357.086,3829944.737,235999.713
4,2148122.662,2388306.879,2798723.388,128019.742
5,1982926.225,2273764.633,2901758.575,194966.035
6,1929151.100,2119161.079,2452299.725,124916.975
7,1861730.888,2071407.398,2407343.100,149972.274
8,1855283.013,1986540.928,2216133.550,81426.162
9,1835877.738,1952360.326,2267410.363,96064.072
10,1832272.925,1898482.312,2216924.087,65922.764
11,1789260.975,1904476.252,2378987.463,101609.707
12,1787178.150,1864348.189,2267019.213,84644.188
13,1767083.688,1856383.723,2303369.113,124231.429
14,1759931.663,1814432.551,1944944.650,45589.779
15,1751179.063,1836299.467,2253140.850,100511.687
16,1746703.200,1825135.443,2436285.238,132843.722
17,1745750.050,1798867.588,2243938.425,96011.324
18,1745750.050,1813289.581,2192058.038,110887.236
19,1743383.063,1776627.722,1869571.250,35415.388
20,1735108.938,1800425.723,2255399.488,110394.572
21,1733454.450,1832462.495,2267030.375,162743.163
22,1728170.038,1826031.647,2258979.788,160968.342
23,1700168.112,1826092.472,2956507.400,219777.965
24,1693974.312,1839285.392,2271906.313,148904.526
25,1693974.312,1839389.113,2425057.463,168600.373
26,1689892.525,1796176.189,2189867.738,137219.850
27,1690813.938,1755567.332,2208918.512,114017.810
28,1688919.350,1749924.591,2180003.138,112788.898
29,1690045.562,1796611.489,2969723.188,220040.999
30,1687535.812,1809485.157,2239877.987,184011.136
31,1685023.500,1816301.670,2229399.300,189030.745
32,1681546.125,1757572.965,2097119.537,115212.479
33,1681453.500,1731644.685,2167961.162,102367.645
34,1677548.012,1782144.749,2218670.712,157575.104
35,1677093.462,1734115.259,2193191.675,112264.744
36,1677832.250,1740058.404,2224411.675,120010.921
37,1675033.062,1754788.944,2218325.487,139231.280
38,1676350.887,1759173.729,2895335.750,212969.807
39,1676956.188,1758505.889,2216261.363,157138.325
40,1674478.262,1751397.671,2231347.100,149654.989
41,1674023.712,1701395.049,1904052.025,49036.060
42,1673419.037,1758528.197,2184381.925,148741.023
43,1672690.562,1754408.120,2209105.413,137075.576
44,1672589.500,1731441.938,2110245.012,110542.152
45,1672690.562,1759922.509,2138737.350,148624.577
46,1672596.512,1709553.142,2103031.987,81354.415
47,1663804.000,1751835.547,2179619.763,145927.121
48,1664174.025,1746257.091,2197263.850,150426.651
49,1663383.225,1759071.989,2151500.275,126667.688
50,1662815.888,1717030.207,2088988.075,96895.008
51,1662815.888,1696797.333,2042146.250,60893.764
52,1662230.325,1730094.581,2118155.487,142207.931
53,1661921.025,1741073.221,2110422.487,137422.608
54,1661458.038,1727341.359,2111744.887,121527.001
55,1661458.038,1716351.114,2162026.087,94038.948
56,1660581.513,1706921.047,2056355.175,79329.160
57,1659529.100,1758638.835,2943215.625,224870.485
58,1660317.300,1731136.209,2113475.087,114189.318
59,1660317.300,1707865.218,2059799.625,79990.223
60,1660308.275,1730376.142,2099953.350,125649.254
61,1659219.038,1758667.506,2910845.625,222664.184
62,1659219.038,1733768.143,2879146.913,201118.018
63,1659219.038,1725098.575,2211379.325,126141.847
64,1659219.038,1738389.383,2109237.275,140041.208
65,1658411.338,1752119.676,2129538.638,153762.992
66,1658411.338,1683434.618,2056083.100,66548.539
67,1658633.738,1748142.901,2176633.013,141389.512
68,1658411.338,1730553.429,2878581.663,199239.399
69,1658411.338,1727363.893,2113797.638,128496.376
70,1658411.338,1784079.134,2094930.238,162214.043
71,1658411.338,1714386.769,2108113.138,115377.841
72,1658411.338,1717020.778,2940595.625,203033.186
73,1658411.338,1719270.056,2068362.238,112055.607
74,1658310.275,1727183.505,2357107.625,140600.367
75,1658310.275,1716683.727,2074137.675,96372.497
76,1658310.275,1713502.948,2089296.388,107785.753
77,1658310.275,1694992.298,2053379.725,78785.922
78,1649826.588,1735384.052,2163178.875,144892.482
79,1652948.500,1738411.557,2097603.175,142269.136
80,1652948.500,1834679.522,2291199.325,205656.303
81,1651634.863,1821876.871,2336438.863,209014.575
82,1652619.713,1856653.913,2580746.013,225184.890
83,1653648.713,1894561.693,2191916.337,203995.685
84,1653008.313,1875687.502,2138623.262,197339.542
85,1651817.563,1875379.794,2172766.925,201817.476
86,1653008.313,1841347.458,2168779.025,185296.056
87,1651735.925,1777730.346,2193784.812,174432.569
88,1652387.125,1717341.899,2137782.912,126138.023
89,1652995.000,1723941.958,2084475.925,130022.584
90,1651842.100,1736992.294,2090976.588,143093.426
91,1651754.700,1750893.430,2089102.100,151610.917
92,1651842.100,1730874.233,2130888.600,148816.741
93,1648388.700,1738679.792,2091533.713,142166.798
94,1648934.000,1748738.503,2102745.500,156724.881
95,1651458.913,1706623.183,2107882.112,120853.178
96,1651754.700,1717906.723,2109271.550,142372.201
97,1651754.700,1695934.153,2082168.650,95692.880
98,1651754.700,1697573.373,2084200.763,109785.612
99,1651754.700,1705853.830,2087922.288,129739.343
100,1651754.700,1709662.248,2176408.375,122889.348
